id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_kasus,satuan,tahun
1038,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,LAKI-LAKI,9,ORANG,2022
1039,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,PEREMPUAN,5,ORANG,2022
1040,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-49,LAKI-LAKI,52,ORANG,2022
1041,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-49,PEREMPUAN,13,ORANG,2022
1042,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,≥50,LAKI-LAKI,1,ORANG,2022
1043,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,≥50,PEREMPUAN,0,ORANG,2022
1044,32,JAWA BARAT,3207,KABUPATEN CIAMIS,0-4,LAKI-LAKI,2,ORANG,2022
1045,32,JAWA BARAT,3207,KABUPATEN CIAMIS,0-4,PEREMPUAN,0,ORANG,2022
1046,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5-14,LAKI-LAKI,0,ORANG,2022
1047,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5-14,PEREMPUAN,1,ORANG,2022
1048,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,LAKI-LAKI,3,ORANG,2022
1049,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,PEREMPUAN,0,ORANG,2022
1050,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,LAKI-LAKI,28,ORANG,2022
1051,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,PEREMPUAN,2,ORANG,2022
1052,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-49,LAKI-LAKI,44,ORANG,2022
1053,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-49,PEREMPUAN,22,ORANG,2022
1054,32,JAWA BARAT,3207,KABUPATEN CIAMIS,≥50,LAKI-LAKI,4,ORANG,2022
1055,32,JAWA BARAT,3207,KABUPATEN CIAMIS,≥50,PEREMPUAN,0,ORANG,2022
1056,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,0-4,LAKI-LAKI,1,ORANG,2022
1057,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,0-4,PEREMPUAN,1,ORANG,2022
1058,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5-14,LAKI-LAKI,1,ORANG,2022
1059,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5-14,PEREMPUAN,3,ORANG,2022
1060,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,LAKI-LAKI,4,ORANG,2022
1061,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,PEREMPUAN,0,ORANG,2022
1062,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,LAKI-LAKI,19,ORANG,2022
1063,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,PEREMPUAN,2,ORANG,2022
1064,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-49,LAKI-LAKI,86,ORANG,2022
1065,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-49,PEREMPUAN,38,ORANG,2022
1066,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,≥50,LAKI-LAKI,7,ORANG,2022
1067,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,≥50,PEREMPUAN,3,ORANG,2022
1068,32,JAWA BARAT,3209,KABUPATEN CIREBON,0-4,LAKI-LAKI,2,ORANG,2022
1069,32,JAWA BARAT,3209,KABUPATEN CIREBON,0-4,PEREMPUAN,0,ORANG,2022
1070,32,JAWA BARAT,3209,KABUPATEN CIREBON,5-14,LAKI-LAKI,2,ORANG,2022
1071,32,JAWA BARAT,3209,KABUPATEN CIREBON,5-14,PEREMPUAN,2,ORANG,2022
1072,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,LAKI-LAKI,8,ORANG,2022
1073,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,PEREMPUAN,3,ORANG,2022
1074,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,LAKI-LAKI,37,ORANG,2022
1075,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,PEREMPUAN,7,ORANG,2022
1076,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-49,LAKI-LAKI,191,ORANG,2022
1077,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-49,PEREMPUAN,59,ORANG,2022
1078,32,JAWA BARAT,3209,KABUPATEN CIREBON,≥50,LAKI-LAKI,21,ORANG,2022
1079,32,JAWA BARAT,3209,KABUPATEN CIREBON,≥50,PEREMPUAN,8,ORANG,2022
1080,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,0-4,LAKI-LAKI,2,ORANG,2022
1081,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,0-4,PEREMPUAN,0,ORANG,2022
1082,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5-14,LAKI-LAKI,0,ORANG,2022
1083,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5-14,PEREMPUAN,1,ORANG,2022
1084,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,LAKI-LAKI,5,ORANG,2022
1085,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,PEREMPUAN,3,ORANG,2022
1086,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,LAKI-LAKI,23,ORANG,2022
1087,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,PEREMPUAN,3,ORANG,2022
1088,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-49,LAKI-LAKI,85,ORANG,2022
1089,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-49,PEREMPUAN,37,ORANG,2022
1090,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,≥50,LAKI-LAKI,9,ORANG,2022
1091,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,≥50,PEREMPUAN,0,ORANG,2022
1092,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,0-4,LAKI-LAKI,4,ORANG,2022
1093,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,0-4,PEREMPUAN,0,ORANG,2022
1094,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5-14,LAKI-LAKI,1,ORANG,2022
1095,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5-14,PEREMPUAN,1,ORANG,2022
1096,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,LAKI-LAKI,11,ORANG,2022
1097,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,PEREMPUAN,0,ORANG,2022
1098,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,LAKI-LAKI,23,ORANG,2022
1099,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,PEREMPUAN,6,ORANG,2022
1100,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-49,LAKI-LAKI,67,ORANG,2022
1101,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-49,PEREMPUAN,31,ORANG,2022
1102,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,≥50,LAKI-LAKI,5,ORANG,2022
1103,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,≥50,PEREMPUAN,0,ORANG,2022
1104,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0-4,LAKI-LAKI,6,ORANG,2022
1105,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0-4,PEREMPUAN,4,ORANG,2022
1106,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5-14,LAKI-LAKI,2,ORANG,2022
1107,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5-14,PEREMPUAN,9,ORANG,2022
1108,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,LAKI-LAKI,11,ORANG,2022
1109,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,PEREMPUAN,16,ORANG,2022
1110,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,LAKI-LAKI,55,ORANG,2022
1111,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,PEREMPUAN,34,ORANG,2022
1112,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-49,LAKI-LAKI,206,ORANG,2022
1113,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-49,PEREMPUAN,214,ORANG,2022
1114,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,≥50,LAKI-LAKI,20,ORANG,2022
1115,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,≥50,PEREMPUAN,15,ORANG,2022
1116,32,JAWA BARAT,3213,KABUPATEN SUBANG,0-4,LAKI-LAKI,1,ORANG,2022
1117,32,JAWA BARAT,3213,KABUPATEN SUBANG,0-4,PEREMPUAN,1,ORANG,2022
1118,32,JAWA BARAT,3213,KABUPATEN SUBANG,5-14,LAKI-LAKI,3,ORANG,2022
1119,32,JAWA BARAT,3213,KABUPATEN SUBANG,5-14,PEREMPUAN,1,ORANG,2022
1120,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,LAKI-LAKI,10,ORANG,2022
1121,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,PEREMPUAN,1,ORANG,2022
1122,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,LAKI-LAKI,31,ORANG,2022
1123,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,PEREMPUAN,17,ORANG,2022
1124,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-49,LAKI-LAKI,125,ORANG,2022
1125,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-49,PEREMPUAN,74,ORANG,2022
1126,32,JAWA BARAT,3213,KABUPATEN SUBANG,≥50,LAKI-LAKI,17,ORANG,2022
1127,32,JAWA BARAT,3213,KABUPATEN SUBANG,≥50,PEREMPUAN,8,ORANG,2022
1128,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0-4,LAKI-LAKI,0,ORANG,2022
1129,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0-4,PEREMPUAN,0,ORANG,2022
1130,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5-14,LAKI-LAKI,0,ORANG,2022
1131,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5-14,PEREMPUAN,0,ORANG,2022
1132,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,LAKI-LAKI,5,ORANG,2022
1133,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15-19,PEREMPUAN,0,ORANG,2022
1134,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,LAKI-LAKI,25,ORANG,2022
1135,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20-24,PEREMPUAN,7,ORANG,2022
1136,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-49,LAKI-LAKI,98,ORANG,2022
1137,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25-49,PEREMPUAN,25,ORANG,2022
1138,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,≥50,LAKI-LAKI,13,ORANG,2022
1139,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,≥50,PEREMPUAN,1,ORANG,2022
1140,32,JAWA BARAT,3215,KABUPATEN KARAWANG,0-4,LAKI-LAKI,5,ORANG,2022
1141,32,JAWA BARAT,3215,KABUPATEN KARAWANG,0-4,PEREMPUAN,4,ORANG,2022
1142,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5-14,LAKI-LAKI,1,ORANG,2022
1143,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5-14,PEREMPUAN,1,ORANG,2022
1144,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,LAKI-LAKI,12,ORANG,2022
1145,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15-19,PEREMPUAN,5,ORANG,2022
1146,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,LAKI-LAKI,55,ORANG,2022
1147,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20-24,PEREMPUAN,18,ORANG,2022
1148,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-49,LAKI-LAKI,182,ORANG,2022
1149,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25-49,PEREMPUAN,108,ORANG,2022
1150,32,JAWA BARAT,3215,KABUPATEN KARAWANG,≥50,LAKI-LAKI,15,ORANG,2022
1151,32,JAWA BARAT,3215,KABUPATEN KARAWANG,≥50,PEREMPUAN,8,ORANG,2022
1152,32,JAWA BARAT,3216,KABUPATEN BEKASI,0-4,LAKI-LAKI,3,ORANG,2022
1153,32,JAWA BARAT,3216,KABUPATEN BEKASI,0-4,PEREMPUAN,3,ORANG,2022
1154,32,JAWA BARAT,3216,KABUPATEN BEKASI,5-14,LAKI-LAKI,3,ORANG,2022
1155,32,JAWA BARAT,3216,KABUPATEN BEKASI,5-14,PEREMPUAN,1,ORANG,2022
1156,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,LAKI-LAKI,17,ORANG,2022
1157,32,JAWA BARAT,3216,KABUPATEN BEKASI,15-19,PEREMPUAN,6,ORANG,2022
1158,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,LAKI-LAKI,85,ORANG,2022
1159,32,JAWA BARAT,3216,KABUPATEN BEKASI,20-24,PEREMPUAN,14,ORANG,2022
1160,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-49,LAKI-LAKI,293,ORANG,2022
1161,32,JAWA BARAT,3216,KABUPATEN BEKASI,25-49,PEREMPUAN,109,ORANG,2022
1162,32,JAWA BARAT,3216,KABUPATEN BEKASI,≥50,LAKI-LAKI,21,ORANG,2022
1163,32,JAWA BARAT,3216,KABUPATEN BEKASI,≥50,PEREMPUAN,8,ORANG,2022
1164,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,0-4,LAKI-LAKI,0,ORANG,2022
1165,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,0-4,PEREMPUAN,0,ORANG,2022
1166,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5-14,LAKI-LAKI,0,ORANG,2022
1167,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5-14,PEREMPUAN,0,ORANG,2022
1168,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,LAKI-LAKI,15,ORANG,2022
1169,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15-19,PEREMPUAN,3,ORANG,2022
1170,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,LAKI-LAKI,30,ORANG,2022
1171,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,20-24,PEREMPUAN,16,ORANG,2022
1172,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-49,LAKI-LAKI,73,ORANG,2022
1173,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,25-49,PEREMPUAN,33,ORANG,2022
1174,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,≥50,LAKI-LAKI,3,ORANG,2022
1175,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,≥50,PEREMPUAN,1,ORANG,2022
1176,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0-4,LAKI-LAKI,0,ORANG,2022
1177,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0-4,PEREMPUAN,1,ORANG,2022
1178,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5-14,LAKI-LAKI,0,ORANG,2022
1179,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5-14,PEREMPUAN,1,ORANG,2022
1180,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,LAKI-LAKI,0,ORANG,2022
1181,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,15-19,PEREMPUAN,2,ORANG,2022
1182,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,LAKI-LAKI,5,ORANG,2022
1183,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,20-24,PEREMPUAN,3,ORANG,2022
1184,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-49,LAKI-LAKI,10,ORANG,2022
1185,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25-49,PEREMPUAN,16,ORANG,2022
1186,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,≥50,LAKI-LAKI,1,ORANG,2022
1187,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,≥50,PEREMPUAN,0,ORANG,2022
1188,32,JAWA BARAT,3271,KOTA BOGOR,0-4,LAKI-LAKI,4,ORANG,2022
1189,32,JAWA BARAT,3271,KOTA BOGOR,0-4,PEREMPUAN,2,ORANG,2022
1190,32,JAWA BARAT,3271,KOTA BOGOR,5-14,LAKI-LAKI,4,ORANG,2022
1191,32,JAWA BARAT,3271,KOTA BOGOR,5-14,PEREMPUAN,3,ORANG,2022
1192,32,JAWA BARAT,3271,KOTA BOGOR,15-19,LAKI-LAKI,3,ORANG,2022
1193,32,JAWA BARAT,3271,KOTA BOGOR,15-19,PEREMPUAN,4,ORANG,2022
1194,32,JAWA BARAT,3271,KOTA BOGOR,20-24,LAKI-LAKI,71,ORANG,2022
1195,32,JAWA BARAT,3271,KOTA BOGOR,20-24,PEREMPUAN,6,ORANG,2022
1196,32,JAWA BARAT,3271,KOTA BOGOR,25-49,LAKI-LAKI,230,ORANG,2022
1197,32,JAWA BARAT,3271,KOTA BOGOR,25-49,PEREMPUAN,57,ORANG,2022
1198,32,JAWA BARAT,3271,KOTA BOGOR,≥50,LAKI-LAKI,18,ORANG,2022
1199,32,JAWA BARAT,3271,KOTA BOGOR,≥50,PEREMPUAN,6,ORANG,2022
1200,32,JAWA BARAT,3272,KOTA SUKABUMI,0-4,LAKI-LAKI,1,ORANG,2022
1201,32,JAWA BARAT,3272,KOTA SUKABUMI,0-4,PEREMPUAN,3,ORANG,2022
1202,32,JAWA BARAT,3272,KOTA SUKABUMI,5-14,LAKI-LAKI,0,ORANG,2022
1203,32,JAWA BARAT,3272,KOTA SUKABUMI,5-14,PEREMPUAN,0,ORANG,2022
1204,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,LAKI-LAKI,4,ORANG,2022
1205,32,JAWA BARAT,3272,KOTA SUKABUMI,15-19,PEREMPUAN,1,ORANG,2022
1206,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,LAKI-LAKI,17,ORANG,2022
1207,32,JAWA BARAT,3272,KOTA SUKABUMI,20-24,PEREMPUAN,6,ORANG,2022
1208,32,JAWA BARAT,3272,KOTA SUKABUMI,25-49,LAKI-LAKI,83,ORANG,2022
1209,32,JAWA BARAT,3272,KOTA SUKABUMI,25-49,PEREMPUAN,41,ORANG,2022
1210,32,JAWA BARAT,3272,KOTA SUKABUMI,≥50,LAKI-LAKI,7,ORANG,2022
1211,32,JAWA BARAT,3272,KOTA SUKABUMI,≥50,PEREMPUAN,2,ORANG,2022
1212,32,JAWA BARAT,3273,KOTA BANDUNG,0-4,LAKI-LAKI,7,ORANG,2022
1213,32,JAWA BARAT,3273,KOTA BANDUNG,0-4,PEREMPUAN,1,ORANG,2022
1214,32,JAWA BARAT,3273,KOTA BANDUNG,5-14,LAKI-LAKI,1,ORANG,2022
1215,32,JAWA BARAT,3273,KOTA BANDUNG,5-14,PEREMPUAN,5,ORANG,2022
1216,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,LAKI-LAKI,46,ORANG,2022
1217,32,JAWA BARAT,3273,KOTA BANDUNG,15-19,PEREMPUAN,9,ORANG,2022
1218,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,LAKI-LAKI,200,ORANG,2022
1219,32,JAWA BARAT,3273,KOTA BANDUNG,20-24,PEREMPUAN,19,ORANG,2022
1220,32,JAWA BARAT,3273,KOTA BANDUNG,25-49,LAKI-LAKI,633,ORANG,2022
1221,32,JAWA BARAT,3273,KOTA BANDUNG,25-49,PEREMPUAN,152,ORANG,2022
1222,32,JAWA BARAT,3273,KOTA BANDUNG,≥50,LAKI-LAKI,44,ORANG,2022
1223,32,JAWA BARAT,3273,KOTA BANDUNG,≥50,PEREMPUAN,18,ORANG,2022
1224,32,JAWA BARAT,3274,KOTA CIREBON,0-4,LAKI-LAKI,1,ORANG,2022
1225,32,JAWA BARAT,3274,KOTA CIREBON,0-4,PEREMPUAN,3,ORANG,2022
1226,32,JAWA BARAT,3274,KOTA CIREBON,5-14,LAKI-LAKI,1,ORANG,2022
1227,32,JAWA BARAT,3274,KOTA CIREBON,5-14,PEREMPUAN,0,ORANG,2022
1228,32,JAWA BARAT,3274,KOTA CIREBON,15-19,LAKI-LAKI,16,ORANG,2022
1229,32,JAWA BARAT,3274,KOTA CIREBON,15-19,PEREMPUAN,9,ORANG,2022
1230,32,JAWA BARAT,3274,KOTA CIREBON,20-24,LAKI-LAKI,62,ORANG,2022
1231,32,JAWA BARAT,3274,KOTA CIREBON,20-24,PEREMPUAN,6,ORANG,2022
1232,32,JAWA BARAT,3274,KOTA CIREBON,25-49,LAKI-LAKI,166,ORANG,2022
1233,32,JAWA BARAT,3274,KOTA CIREBON,25-49,PEREMPUAN,61,ORANG,2022
1234,32,JAWA BARAT,3274,KOTA CIREBON,≥50,LAKI-LAKI,14,ORANG,2022
1235,32,JAWA BARAT,3274,KOTA CIREBON,≥50,PEREMPUAN,7,ORANG,2022
1236,32,JAWA BARAT,3275,KOTA BEKASI,0-4,LAKI-LAKI,4,ORANG,2022
1237,32,JAWA BARAT,3275,KOTA BEKASI,0-4,PEREMPUAN,2,ORANG,2022
1238,32,JAWA BARAT,3275,KOTA BEKASI,5-14,LAKI-LAKI,5,ORANG,2022
1239,32,JAWA BARAT,3275,KOTA BEKASI,5-14,PEREMPUAN,1,ORANG,2022
1240,32,JAWA BARAT,3275,KOTA BEKASI,15-19,LAKI-LAKI,26,ORANG,2022
1241,32,JAWA BARAT,3275,KOTA BEKASI,15-19,PEREMPUAN,1,ORANG,2022
1242,32,JAWA BARAT,3275,KOTA BEKASI,20-24,LAKI-LAKI,158,ORANG,2022
1243,32,JAWA BARAT,3275,KOTA BEKASI,20-24,PEREMPUAN,22,ORANG,2022
1244,32,JAWA BARAT,3275,KOTA BEKASI,25-49,LAKI-LAKI,468,ORANG,2022
1245,32,JAWA BARAT,3275,KOTA BEKASI,25-49,PEREMPUAN,147,ORANG,2022
1246,32,JAWA BARAT,3275,KOTA BEKASI,≥50,LAKI-LAKI,49,ORANG,2022
1247,32,JAWA BARAT,3275,KOTA BEKASI,≥50,PEREMPUAN,23,ORANG,2022
1248,32,JAWA BARAT,3276,KOTA DEPOK,0-4,LAKI-LAKI,3,ORANG,2022
1249,32,JAWA BARAT,3276,KOTA DEPOK,0-4,PEREMPUAN,0,ORANG,2022
1250,32,JAWA BARAT,3276,KOTA DEPOK,5-14,LAKI-LAKI,0,ORANG,2022
1251,32,JAWA BARAT,3276,KOTA DEPOK,5-14,PEREMPUAN,0,ORANG,2022
1252,32,JAWA BARAT,3276,KOTA DEPOK,15-19,LAKI-LAKI,12,ORANG,2022
1253,32,JAWA BARAT,3276,KOTA DEPOK,15-19,PEREMPUAN,2,ORANG,2022
1254,32,JAWA BARAT,3276,KOTA DEPOK,20-24,LAKI-LAKI,58,ORANG,2022
1255,32,JAWA BARAT,3276,KOTA DEPOK,20-24,PEREMPUAN,4,ORANG,2022
1256,32,JAWA BARAT,3276,KOTA DEPOK,25-49,LAKI-LAKI,172,ORANG,2022
1257,32,JAWA BARAT,3276,KOTA DEPOK,25-49,PEREMPUAN,52,ORANG,2022
1258,32,JAWA BARAT,3276,KOTA DEPOK,≥50,LAKI-LAKI,16,ORANG,2022
1259,32,JAWA BARAT,3276,KOTA DEPOK,≥50,PEREMPUAN,2,ORANG,2022
1260,32,JAWA BARAT,3277,KOTA CIMAHI,0-4,LAKI-LAKI,0,ORANG,2022
1261,32,JAWA BARAT,3277,KOTA CIMAHI,0-4,PEREMPUAN,0,ORANG,2022
1262,32,JAWA BARAT,3277,KOTA CIMAHI,5-14,LAKI-LAKI,1,ORANG,2022
1263,32,JAWA BARAT,3277,KOTA CIMAHI,5-14,PEREMPUAN,0,ORANG,2022
1264,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,LAKI-LAKI,5,ORANG,2022
1265,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,PEREMPUAN,0,ORANG,2022
1266,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,LAKI-LAKI,28,ORANG,2022
1267,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,PEREMPUAN,1,ORANG,2022
1268,32,JAWA BARAT,3277,KOTA CIMAHI,25-49,LAKI-LAKI,94,ORANG,2022
1269,32,JAWA BARAT,3277,KOTA CIMAHI,25-49,PEREMPUAN,22,ORANG,2022
1270,32,JAWA BARAT,3277,KOTA CIMAHI,≥50,LAKI-LAKI,11,ORANG,2022
1271,32,JAWA BARAT,3277,KOTA CIMAHI,≥50,PEREMPUAN,2,ORANG,2022
1272,32,JAWA BARAT,3278,KOTA TASIKMALAYA,0-4,LAKI-LAKI,0,ORANG,2022
1273,32,JAWA BARAT,3278,KOTA TASIKMALAYA,0-4,PEREMPUAN,1,ORANG,2022
1274,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5-14,LAKI-LAKI,0,ORANG,2022
1275,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5-14,PEREMPUAN,0,ORANG,2022
1276,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,LAKI-LAKI,5,ORANG,2022
1277,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,PEREMPUAN,0,ORANG,2022
1278,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,LAKI-LAKI,38,ORANG,2022
1279,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,PEREMPUAN,1,ORANG,2022
1280,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-49,LAKI-LAKI,119,ORANG,2022
1281,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-49,PEREMPUAN,18,ORANG,2022
1282,32,JAWA BARAT,3278,KOTA TASIKMALAYA,≥50,LAKI-LAKI,6,ORANG,2022
1283,32,JAWA BARAT,3279,KOTA BANJAR,0-4,LAKI-LAKI,4,ORANG,2022
1284,32,JAWA BARAT,3279,KOTA BANJAR,0-4,PEREMPUAN,0,ORANG,2022
1285,32,JAWA BARAT,3279,KOTA BANJAR,5-14,LAKI-LAKI,0,ORANG,2022
1286,32,JAWA BARAT,3279,KOTA BANJAR,5-14,PEREMPUAN,0,ORANG,2022
1287,32,JAWA BARAT,3279,KOTA BANJAR,15-19,LAKI-LAKI,0,ORANG,2022
1288,32,JAWA BARAT,3279,KOTA BANJAR,15-19,PEREMPUAN,0,ORANG,2022
1289,32,JAWA BARAT,3279,KOTA BANJAR,20-24,LAKI-LAKI,3,ORANG,2022
1290,32,JAWA BARAT,3279,KOTA BANJAR,20-24,PEREMPUAN,1,ORANG,2022
1291,32,JAWA BARAT,3279,KOTA BANJAR,25-49,LAKI-LAKI,28,ORANG,2022
1292,32,JAWA BARAT,3279,KOTA BANJAR,25-49,PEREMPUAN,10,ORANG,2022
1293,32,JAWA BARAT,3279,KOTA BANJAR,≥50,LAKI-LAKI,8,ORANG,2022
1294,32,JAWA BARAT,3279,KOTA BANJAR,≥50,PEREMPUAN,3,ORANG,2022
1295,32,JAWA BARAT,3201,KABUPATEN BOGOR,0-4,LAKI-LAKI,4,ORANG,2023
